sentence_id,words,labels
14576,falling,O
14576,",",O
14576,but,O
14576,based,O
14576,on,O
14576,the,O
14576,early,O
14576,year,O
14576,result,O
14576,trend,O
14576,a,O
14576,profitable,O
14576,result,O
14576,is,O
14576,likely,O
14576,to,O
14576,be,O
14576,achieved,O
14576,",",O
14576,"""",O
14576,Kekkila,B-ORG
14576,said,O
14576,in,O
14576,its,O
14576,January-June,O
14576,interim,O
14576,report,O
14576,.,O
14577,In,O
14577,1995,O
14577,",",O
14577,Kekkila,B-ORG
14577,reported,O
14577,a,O
14577,5.6,O
14577,million,O
14577,markka,O
14577,loss,O
14577,before,O
14577,extraordinary,O
14577,items,O
14577,and,O
14577,tax,O
14577,.,O
14578,In,O
14578,the,O
14578,first,O
14578,half,O
14578,",",O
14578,Kekkila,B-ORG
14578,posted,O
14578,a,O
14578,6.1,O
14578,million,O
14578,markka,O
14578,profit,O
14578,",",O
14578,up,O
14578,from,O
14578,0.7,O
14578,million,O
14578,.,O
14579,--,O
14579,Helsinki,B-ORG
14579,Newsroom,I-ORG
14579,+358,O
14579,-,O
14579,0,O
14579,-,O
14579,680,O
14579,50,O
14579,245,O
14581,INTERVIEW-T&N,B-MISC
14581,untroubled,O
14581,by,O
14581,margin,O
14581,pressure,O
14581,.,O
14582,LONDON,B-LOC
14582,1996-08-29,O
14583,The,O
14583,chairman,O
14583,of,O
14583,British-based,B-MISC
14583,components,O
14583,and,O
14583,engineering,O
14583,group,O
14583,T&N,B-ORG
14583,Plc,I-ORG
14583,said,O
14583,on,O
14583,Thursday,O
14583,the,O
14583,firm,O
14583,remained,O
14583,confident,O
14583,about,O
14583,the,O
14583,general,O
14583,prospects,O
14583,for,O
14583,its,O
14583,operating,O
14583,margins,O
14583,despite,O
14583,pressure,O
14583,from,O
14583,unsettled,O
14583,markets,O
14583,.,O
14584,In,O
14584,an,O
14584,interview,O
14584,following,O
14584,its,O
14584,first-half,O
14584,results,O
14584,",",O
14584,which,O
14584,included,O
14584,a,O
14584,less,O
14584,optimistic,O
14584,forecast,O
14584,for,O
14584,the,O
14584,second,O
14584,half,O
14584,of,O
14584,this,O
14584,year,O
14584,than,O
14584,it,O
14584,had,O
14584,made,O
14584,in,O
14584,the,O
14584,past,O
14584,",",O
14584,Sir,O
14584,Colin,B-PER
14584,Hope,I-PER
14584,said,O
14584,T&N,B-ORG
14584,had,O
14584,taken,O
14584,defensive,O
14584,action,O
14584,to,O
14584,protect,O
14584,it,O
14584,from,O
14584,patchy,O
14584,markets,O
14584,.,O
14585,Looking,O
14585,at,O
14585,market,O
14585,prospects,O
14585,",",O
14585,he,O
14585,said,O
14585,:,O
14585,"""",O
14585,I,O
14585,think,O
14585,our,O
14585,best,O
14585,judgment,O
14585,at,O
14585,this,O
14585,stage,O
14585,is,O
14585,that,O
14585,it,O
14585,will,O
14585,probably,O
14585,bumble,O
14585,along,O
14585,in,O
14585,the,O
14585,rather,O
14585,mixed,O
14585,way,O
14585,it,O
14585,'s,O
14585,been,O
14585,in,O
14585,the,O
14585,first,O
14585,half,O
14585,.,O
14585,"""",O
14586,"""",O
14586,It,O
14586,'s,O
14586,very,O
14586,difficult,O
14586,to,O
14586,predict,O
14586,the,O
14586,market,O
14586,(,O
14586,trend,O
14586,),O
14586,this,O
14586,year,O
14586,.,O
14587,It,O
14587,could,O
14587,be,O
14587,better,O
14587,",",O
14587,or,O
14587,it,O
14587,could,O
14587,be,O
14587,worse,O
14587,",",O
14587,"""",O
14587,Hope,B-PER
14587,added,O
14587,",",O
14587,echoing,O
14587,the,O
14587,demand,O
14587,uncertainty,O
14587,across,O
14587,automotive,O
14587,industries,O
14587,.,O
14588,"""",O
14588,You,O
14588,can,O
14588,see,O
14588,anxieties,O
14588,in,O
14588,Germany,B-LOC
14588,and,O
14588,France,B-LOC
14588,",",O
14588,in,O
14588,particular,O
14588,",",O
14588,beginning,O
14588,to,O
14588,grow,O
14588,and,O
14588,develop,O
14588,.,O
14589,America,B-LOC
14589,",",O
14589,however,O
14589,",",O
14589,is,O
14589,looking,O
14589,a,O
14589,little,O
14589,better,O
14589,",",O
14589,"""",O
14589,he,O
14589,said,O
14589,.,O
14590,Compared,O
14590,with,O
14590,the,O
14590,end,O
14590,of,O
14590,last,O
14590,year,O
14590,",",O
14590,when,O
14590,T&N,B-ORG
14590,predicted,O
14590,a,O
14590,sluggish,O
14590,first,O
14590,half,O
14590,and,O
14590,a,O
14590,rebound,O
14590,later,O
14590,in,O
14590,1996,O
14590,",",O
14590,Hope,B-PER
14590,said,O
14590,:,O
14590,"""",O
14590,I,O
14590,think,O
14590,the,O
14590,difference,O
14590,(,O
14590,now,O
14590,),O
14590,is,O
14590,the,O
14590,first,O
14590,half,O
14590,has,O
14590,not,O
14590,actually,O
14590,been,O
14590,as,O
14590,bad,O
14590,as,O
14590,some,O
14590,felt,O
14590,it,O
14590,was,O
14590,going,O
14590,to,O
14590,be,O
14590,",",O
14590,but,O
14590,equally,O
14590,we,O
14590,'re,O
14590,certainly,O
14590,not,O
14590,predicting,O
14590,a,O
14590,recovery,O
14590,in,O
14590,the,O
14590,second,O
14590,half,O
14590,.,O
14590,"""",O
14591,Against,O
14591,this,O
14591,background,O
14591,",",O
14591,Hope,B-PER
14591,said,O
14591,the,O
14591,group,O
14591,was,O
14591,glad,O
14591,it,O
14591,had,O
14591,rationalised,O
14591,and,O
14591,destocked,O
14591,even,O
14591,though,O
14591,this,O
14591,had,O
14591,pressed,O
14591,margins,O
14591,",",O
14591,which,O
14591,had,O
14591,slipped,O
14591,to,O
14591,9.5,O
14591,percent,O
14591,from,O
14591,11.3,O
14591,percent,O
14591,a,O
14591,year,O
14591,ago,O
14591,.,O
14592,"""",O
14592,I,O
14592,think,O
14592,the,O
14592,figure,O
14592,of,O
14592,9.5,O
14592,percent,O
14592,on,O
14592,the,O
14592,first,O
14592,half,O
14592,",",O
14592,when,O
14592,you,O
14592,consider,O
14592,the,O
14592,fact,O
14592,that,O
14592,we,O
14592,'ve,O
14592,been,O
14592,destocking,O
14592,",",O
14592,the,O
14592,fairly,O
14592,mixed,O
14592,customer,O
14592,demand,O
14592,",",O
14592,and,O
14592,the,O
14592,fact,O
14592,that,O
14592,we,O
14592,sold,O
14592,the,O
14592,(,O
14592,southern,O
14592,African,B-MISC
14592,),O
14592,mines,O
14592,actually,O
14592,is,O
14592,not,O
14592,bad,O
14592,.,O
14593,"""",O
14593,It,O
14593,does,O
14593,show,O
14593,how,O
14593,easily,O
14593,we,O
14593,should,O
14593,be,O
14593,able,O
14593,to,O
14593,bounce,O
14593,back,O
14593,over,O
14593,10,O
14593,percent,O
14593,again,O
14593,",",O
14593,"""",O
14593,he,O
14593,added,O
14593,",",O
14593,saying,O
14593,:,O
14593,"""",O
14593,We,O
14593,continue,O
14593,to,O
14593,feel,O
14593,very,O
14593,relaxed,O
14593,about,O
14593,our,O
14593,general,O
14593,view,O
14593,that,O
14593,we,O
14593,would,O
14593,average,O
14593,10,O
14593,percent,O
14593,profit,O
14593,margins,O
14593,over,O
14593,the,O
14593,cycle,O
14593,.,O
14593,"""",O
14594,"""",O
14594,We,O
14594,'ve,O
14594,always,O
14594,taken,O
14594,the,O
14594,view,O
14594,that,O
14594,we,O
14594,are,O
14594,the,O
14594,sort,O
14594,of,O
14594,company,O
14594,that,O
14594,'s,O
14594,quite,O
14594,capable,O
14594,of,O
14594,working,O
14594,in,O
14594,difficult,O
14594,circumstances,O
14594,--,O
14594,we,O
14594,'re,O
14594,rather,O
14594,used,O
14594,to,O
14594,it,O
14594,.,O
14595,And,O
14595,we,O
14595,feel,O
14595,very,O
14595,confident,O
14595,that,O
14595,we,O
14595,'re,O
14595,doing,O
14595,all,O
14595,the,O
14595,right,O
14595,things,O
14595,",",O
14595,"""",O
14595,Hope,B-PER
14595,said,O
14595,.,O
14596,"""",O
14596,When,O
14596,the,O
14596,(,O
14596,profit,O
14596,),O
14596,figures,O
14596,will,O
14596,bounce,O
14596,back,O
14596,up,O
14596,again,O
14596,is,O
14596,just,O
14596,a,O
14596,function,O
14596,of,O
14596,markets,O
14596,recovering,O
14596,just,O
14596,a,O
14596,fraction,O
14596,",",O
14596,"""",O
14596,he,O
14596,added,O
14596,.,O
14597,Commenting,O
14597,on,O
14597,the,O
14597,continued,O
14597,struggle,O
14597,to,O
14597,get,O
14597,control,O
14597,of,O
14597,German,B-MISC
14597,piston,O
14597,maker,O
14597,Kolbenschmidt,B-ORG
14597,",",O
14597,which,O
14597,has,O
14597,been,O
14597,hampered,O
14597,by,O
14597,regulatory,O
14597,obstacles,O
14597,",",O
14597,Hope,B-PER
14597,said,O
14597,T&N,B-ORG
14597,'s,O
14597,confidence,O
14597,"""",O
14597,continues,O
14597,to,O
14597,improve,O
14597,"""",O
14597,that,O
14597,it,O
14597,may,O
14597,eventually,O
14597,be,O
14597,able,O
14597,to,O
14597,proceed,O
14597,.,O
14598,--,O
14598,Andrew,B-PER
14598,Huddart,I-PER
14598,",",O
14598,London,B-ORG
14598,Newsroom,I-ORG
14598,",",O
14598,+44,O
14598,171,O
14598,542,O
14598,8716,O
14600,Earthquake,O
14600,jolts,O
14600,New,B-MISC
14600,Zealands,I-MISC
14600,South,B-LOC
14600,Island,I-LOC
14600,.,O
14601,WELLINGTON,B-LOC
14601,1996-08-29,O
14602,An,O
14602,earthquake,O
14602,measuring,O
14602,5.5,O
14602,on,O
14602,the,O
14602,Richter,B-PER
14602,scale,O
14602,shook,O
14602,New,B-MISC
14602,Zealands,I-MISC
14602,upper,O
14602,South,B-LOC
14602,Island,I-LOC
14602,on,O
14602,Thursday,O
14602,but,O
14602,there,O
14602,were,O
14602,no,O
14602,reports,O
14602,of,O
14602,injuries,O
14602,",",O
14602,Television,B-ORG
14602,New,I-ORG
14602,Zealand,I-ORG
14602,said,O
14602,.,O
14603,It,O
14603,said,O
14603,the,O
14603,quake,O
14603,",",O
14603,centred,O
14603,near,O
14603,the,O
14603,small,O
14603,town,O
14603,of,O
14603,Waiau,B-LOC
14603,",",O
14603,was,O
14603,strongly,O
14603,felt,O
14603,in,O
14603,the,O
14603,cities,O
14603,of,O
14603,Nelson,B-LOC
14603,and,O
14603,Christchurch,B-LOC
14603,.,O
14604,Some,O
14604,minor,O
14604,damage,O
14604,had,O
14604,been,O
14604,reported,O
14604,in,O
14604,the,O
14604,spa,O
14604,town,O
14604,of,O
14604,Hanmer,B-LOC
14604,.,O
14605,New,B-LOC
14605,Zealand,I-LOC
14605,is,O
14605,prone,O
14605,to,O
14605,frequent,O
14605,earthquakes,O
14605,but,O
14605,they,O
14605,rarely,O
14605,cause,O
14605,major,O
14605,damage,O
14605,.,O
14606,The,O
14606,country,O
14606,has,O
14606,only,O
14606,3.5,O
14606,million,O
14606,people,O
14606,in,O
14606,an,O
14606,area,O
14606,about,O
14606,the,O
14606,size,O
14606,of,O
14606,Britain,B-LOC
14606,or,O
14606,Japan,B-LOC
14606,.,O
14608,Hong,B-LOC
14608,Kong,I-LOC
14608,'s,O
14608,Tsang,B-PER
14608,sees,O
14608,growth,O
14608,",",O
14608,smooth,O
14608,transition,O
14608,.,O
14609,Mark,B-PER
14609,Trevelyan,I-PER
14610,WELLINGTON,B-LOC
14610,1996-08-29,O
14611,Hong,B-LOC
14611,Kong,I-LOC
14611,Financial,O
14611,Secretary,O
14611,Donald,B-PER
14611,Tsang,I-PER
14611,said,O
14611,on,O
14611,Thursday,O
14611,he,O
14611,expected,O
14611,the,O
14611,territory,O
14611,'s,O
14611,economy,O
14611,to,O
14611,keep,O
14611,growing,O
14611,at,O
14611,around,O
14611,five,O
14611,percent,O
14611,but,O
14611,with,O
14611,some,O
14611,fluctuations,O
14611,from,O
14611,year,O
14611,to,O
14611,year,O
14611,.,O
14612,Tsang,B-PER
14612,",",O
14612,who,O
14612,made,O
14612,the,O
14612,remarks,O
14612,during,O
14612,a,O
14612,visit,O
14612,to,O
14612,New,B-LOC
14612,Zealand,I-LOC
14612,",",O
14612,also,O
14612,spoke,O
14612,strongly,O
14612,in,O
14612,favour,O
14612,of,O
14612,keeping,O
14612,the,O
14612,Hong,B-LOC
14612,Kong,I-LOC
14612,dollar,O
14612,pegged,O
14612,to,O
14612,its,O
14612,U.S.,B-LOC
14612,counterpart,O
14612,",",O
14612,and,O
14612,said,O
14612,negotiations,O
14612,with,O
14612,China,B-LOC
14612,on,O
14612,next,O
14612,year,O
14612,'s,O
14612,budget,O
14612,were,O
14612,going,O
14612,smoothly,O
14612,.,O
14613,Hong,B-LOC
14613,Kong,I-LOC
14613,'s,O
14613,economy,O
14613,grew,O
14613,by,O
14613,only,O
14613,3.1,O
14613,percent,O
14613,in,O
14613,the,O
14613,first,O
14613,quarter,O
14613,",",O
14613,down,O
14613,from,O
14613,5.9,O
14613,percent,O
14613,a,O
14613,year,O
14613,earlier,O
14613,",",O
14613,and,O
14613,some,O
14613,private,O
14613,sector,O
14613,economists,O
14613,have,O
14613,revised,O
14613,downwards,O
14613,their,O
14613,predictions,O
14613,for,O
14613,the,O
14613,1996,O
14613,year,O
14613,.,O
14614,Second,O
14614,quarter,O
14614,growth,O
14614,estimates,O
14614,will,O
14614,be,O
14614,released,O
14614,when,O
14614,the,O
14614,Hong,B-LOC
14614,Kong,I-LOC
14614,government,O
14614,issues,O
14614,its,O
14614,half-yearly,O
14614,economic,O
14614,report,O
14614,on,O
14614,Friday,O
14614,.,O
14615,"""",O
14615,Our,O
14615,trend,O
14615,growth,O
14615,rate,O
14615,of,O
14615,five,O
14615,percent,O
14615,in,O
14615,real,O
14615,terms,O
14615,is,O
14615,pretty,O
14615,solid,O
14615,",",O
14615,"""",O
14615,Tsang,B-PER
14615,told,O
14615,a,O
14615,news,O
14615,conference,O
14615,after,O
14615,meeting,O
14615,New,B-LOC
14615,Zealand,I-LOC
14615,Finance,O
14615,Minister,O
14615,Bill,B-PER
14615,Birch,I-PER
14615,.,O
14616,"""",O
14616,There,O
14616,will,O
14616,be,O
14616,fluctuations,O
14616,in,O
14616,individual,O
14616,years,O
14616,",",O
14616,but,O
14616,it,O
14616,wo,O
14616,n't,O
14616,be,O
14616,a,O
14616,big,O
14616,margin,O
14616,",",O
14616,"""",O
14616,he,O
14616,said,O
14616,.,O
14617,He,O
14617,said,O
14617,inflation,O
14617,was,O
14617,under,O
14617,control,O
14617,and,O
14617,the,O
14617,Hong,B-LOC
14617,Kong,I-LOC
14617,dollar,O
14617,was,O
14617,"""",O
14617,rock,O
14617,solid,O
14617,"""",O
14617,.,O
14618,Its,O
14618,link,O
14618,to,O
14618,the,O
14618,U.S.,B-LOC
14618,dollar,O
14618,had,O
14618,proved,O
14618,an,O
14618,engine,O
14618,of,O
14618,growth,O
14618,for,O
14618,the,O
14618,past,O
14618,12,O
14618,years,O
14618,.,O
14619,"""",O
14619,There,O
14619,'s,O
14619,absolutely,O
14619,no,O
14619,economic,O
14619,or,O
14619,financial,O
14619,or,O
14619,political,O
14619,reason,O
14619,for,O
14619,us,O
14619,to,O
14619,change,O
14619,.,O
14620,A,O
14620,lot,O
14620,of,O
14620,investment,O
14620,in,O
14620,Hong,B-LOC
14620,Kong,I-LOC
14620,",",O
14620,some,O
14620,of,O
14620,which,O
14620,(,O
14620,is,O
14620,),O
14620,by,O
14620,China,B-LOC
14620,",",O
14620,is,O
14620,predicated,O
14620,on,O
14620,the,O
14620,link,O
14620,continuing,O
14620,.,O
14620,"""",O
14621,Britain,B-LOC
14621,will,O
14621,hand,O
14621,over,O
14621,Hong,B-LOC
14621,Kong,I-LOC
14621,to,O
14621,Chinese,B-MISC
14621,sovereignty,O
14621,at,O
14621,midnight,O
14621,on,O
14621,June,O
14621,30,O
14621,",",O
14621,1997,O
14621,.,O
14622,Tsang,B-PER
14622,said,O
14622,three,O
14622,sets,O
14622,of,O
14622,meetings,O
14622,with,O
14622,Chinese,B-MISC
14622,authorities,O
14622,on,O
14622,Hong,B-LOC
14622,Kong,I-LOC
14622,'s,O
14622,1997-98,O
14622,budget,O
14622,",",O
14622,which,O
14622,will,O
14622,span,O
14622,the,O
14622,transition,O
14622,period,O
14622,",",O
14622,had,O
14622,gone,O
14622,smoothly,O
14622,.,O
14622,"""",O
14623,None,O
14623,of,O
14623,our,O
14623,basic,O
14623,precepts,O
14623,have,O
14623,been,O
14623,challenged,O
14623,.,O
14623,"""",O
14624,Hong,B-LOC
14624,Kong,I-LOC
14624,will,O
14624,retain,O
14624,its,O
14624,own,O
14624,currency,O
14624,after,O
14624,the,O
14624,handover,O
14624,",",O
14624,run,O
14624,its,O
14624,own,O
14624,financial,O
14624,and,O
14624,monetary,O
14624,policy,O
14624,and,O
14624,have,O
14624,control,O
14624,over,O
14624,its,O
14624,own,O
14624,foreign,O
14624,exchange,O
14624,reserves,O
14624,.,O
14625,It,O
14625,will,O
14625,have,O
14625,no,O
14625,duty,O
14625,to,O
14625,contribute,O
14625,any,O
14625,taxes,O
14625,to,O
14625,Beijing,B-LOC
14625,",",O
14625,Tsang,B-PER
14625,said,O
14625,.,O
14626,He,O
14626,described,O
14626,the,O
14626,condition,O
14626,of,O
14626,the,O
14626,property,O
14626,market,O
14626,as,O
14626,"""",O
14626,very,O
14626,good,O
14626,indeed,O
14626,"""",O
14626,.,O
14627,"""",O
14627,You,O
14627,know,O
14627,",",O
14627,we,O
14627,went,O
14627,through,O
14627,a,O
14627,little,O
14627,climb,O
14627,and,O
14627,a,O
14627,little,O
14627,trough,O
14627,over,O
14627,the,O
14627,last,O
14627,few,O
14627,years,O
14627,.,O
14628,Because,O
14628,of,O
14628,speculation,O
14628,in,O
14628,the,O
14628,market,O
14628,we,O
14628,introduced,O
14628,certain,O
14628,measures,O
14628,",",O
14628,but,O
14628,they,O
14628,are,O
14628,not,O
14628,draconian,O
14628,measures,O
14628,",",O
14628,and,O
14628,we,O
14628,brought,O
14628,it,O
14628,down,O
14628,to,O
14628,earth,O
14628,.,O
14628,"""",O
14629,Tsang,B-PER
14629,said,O
14629,the,O
14629,market,O
14629,would,O
14629,continue,O
14629,to,O
14629,appreciate,O
14629,because,O
14629,property,O
14629,and,O
14629,land,O
14629,were,O
14629,scarce,O
14629,.,O
14630,The,O
14630,government,O
14630,would,O
14630,put,O
14630,land,O
14630,on,O
14630,the,O
14630,market,O
14630,to,O
14630,stop,O
14630,rentals,O
14630,"""",O
14630,going,O
14630,through,O
14630,the,O
14630,roof,O
14630,"""",O
14630,",",O
14630,but,O
14630,this,O
14630,would,O
14630,mean,O
14630,reclamation,O
14630,",",O
14630,with,O
14630,possible,O
14630,environmental,O
14630,problems,O
14630,.,O
14631,"""",O
14631,There,O
14631,will,O
14631,be,O
14631,on,O
14631,the,O
14631,whole,O
14631,a,O
14631,slightly,O
14631,upward,O
14631,climb,O
14631,",",O
14631,consistent,O
14631,with,O
14631,our,O
14631,economic,O
14631,growth,O
14631,rate,O
14631,",",O
14631,"""",O
14631,he,O
14631,said,O
14631,in,O
14631,reference,O
14631,to,O
14631,the,O
14631,property,O
14631,market,O
14631,.,O
14632,Tsang,B-PER
14632,",",O
14632,the,O
14632,third,O
14632,senior,O
14632,figure,O
14632,in,O
14632,the,O
14632,government,O
14632,after,O
14632,the,O
14632,governor,O
14632,and,O
14632,chief,O
14632,secretary,O
14632,",",O
14632,said,O
14632,his,O
14632,stated,O
14632,aim,O
14632,was,O
14632,to,O
14632,serve,O
14632,as,O
14632,financial,O
14632,secretary,O
14632,for,O
14632,two,O
14632,years,O
14632,under,O
14632,British,B-MISC
14632,rule,O
14632,and,O
14632,three,O
14632,years,O
14632,under,O
14632,China,B-LOC
14632,.,O
14634,Taiwan,B-LOC
14634,dollar,O
14634,ends,O
14634,higher,O
14634,",",O
14634,narrow,O
14634,trade,O
14634,seen,O
14634,.,O
14635,TAIPEI,B-LOC
14635,1996-08-29,O
14636,The,O
14636,Taiwan,B-LOC
14636,dollar,O
14636,closed,O
14636,slightly,O
14636,firmer,O
14636,on,O
14636,Thursday,O
14636,amid,O
14636,tight,O
14636,Taiwan,B-LOC
14636,dollar,O
14636,liquidity,O
14636,in,O
14636,the,O
14636,banking,O
14636,system,O
14636,",",O
14636,and,O
14636,dealers,O
14636,said,O
14636,the,O
14636,rate,O
14636,was,O
14636,likely,O
14636,to,O
14636,move,O
14636,narrowly,O
14636,in,O
14636,the,O
14636,near,O
14636,term,O
14636,.,O
14637,The,O
14637,Taiwan,B-LOC
14637,dollar,O
14637,fell,O
14637,in,O
14637,early,O
14637,trade,O
14637,on,O
14637,month-end,O
14637,U.S.,B-LOC
14637,dollar,O
14637,demand,O
14637,",",O
14637,but,O
14637,the,O
14637,downtrend,O
14637,was,O
14637,later,O
14637,reversed,O
14637,as,O
14637,Taiwan,B-LOC
14637,dollar,O
14637,liquidity,O
14637,tightened,O
14637,.,O
14637,"""",O
14638,Banks,O
14638,do,O
14638,not,O
14638,want,O
14638,to,O
14638,hold,O
14638,big,O
14638,U.S.,B-LOC
14638,dollar,O
14638,positions,O
14638,at,O
14638,this,O
14638,moment,O
14638,",",O
14638,"""",O
14638,said,O
14638,one,O
14638,dealer,O
14638,",",O
14638,adding,O
14638,that,O
14638,the,O
14638,rate,O
14638,was,O
14638,likely,O
14638,to,O
14638,hover,O
14638,around,O
14638,current,O
14638,levels,O
14638,.,O
14639,The,O
14639,rate,O
14639,closed,O
14639,at,O
14639,T$,B-MISC
14639,27.482,O
14639,against,O
14639,Wednesday,O
14639,'s,O
14639,T$,B-MISC
14639,27.495,O
14639,.,O
14640,Turnover,O
14640,was,O
14640,US$,B-MISC
14640,275,O
14640,million,O
14640,.,O
14641,--,O
14641,Joyce,B-PER
14641,Liu,I-PER
14641,(,O
14641,2-5080815,O
14641,),O
14643,SIMEX,B-MISC
14643,Nikkei,I-MISC
14643,ends,O
14643,down,O
14643,but,O
14643,off,O
14643,lows,O
14643,.,O
14644,SINGAPORE,B-LOC
14644,1996-08-29,O
14645,Simex,B-MISC
14645,Nikkei,I-MISC
14645,futures,O
14645,ended,O
14645,easier,O
14645,but,O
14645,off,O
14645,the,O
14645,day,O
14645,'s,O
14645,lows,O
14645,on,O
14645,Thursday,O
14645,.,O
14646,Dealers,O
14646,said,O
14646,selling,O
14646,in,O
14646,the,O
14646,session,O
14646,was,O
14646,a,O
14646,follow-through,O
14646,from,O
14646,Wednesday,O
14646,'s,O
14646,gloomy,O
14646,Tankan,B-ORG
14646,corporate,O
14646,report,O
14646,by,O
14646,the,O
14646,Bank,B-ORG
14646,of,I-ORG
14646,Japan,I-ORG
14646,.,O
14647,"""",O
14647,The,O
14647,Nikkei,B-MISC
14647,is,O
14647,testing,O
14647,support,O
14647,at,O
14647,the,O
14647,"20,500",O
14647,level,O
14647,.,O
14648,Sentiment,O
14648,is,O
14648,a,O
14648,bit,O
14648,gloomy,O
14648,because,O
14648,people,O
14648,are,O
14648,focusing,O
14648,on,O
14648,the,O
14648,weak,O
14648,recovery,O
14648,in,O
14648,the,O
14648,economy,O
14648,at,O
14648,the,O
14648,moment,O
14648,",",O
14648,"""",O
14648,said,O
14648,a,O
14648,dealer,O
14648,with,O
14648,a,O
14648,European,B-MISC
14648,bank,O
14648,.,O
14649,September,O
14649,Nikkei,B-MISC
14649,settled,O
14649,at,O
14649,"20,605",O
14649,after,O
14649,touching,O
14649,an,O
14649,intraday,O
14649,low,O
14649,of,O
14649,"20,530",O
14649,against,O
14649,its,O
14649,previous,O
14649,close,O
14649,of,O
14649,"20,725",O
14649,.,O
14650,Volume,O
14650,was,O
14650,"19,560",O
14650,contracts,O
14650,.,O
14651,Dealers,O
14651,said,O
14651,technically,O
14651,",",O
14651,the,O
14651,index,O
14651,should,O
14651,see,O
14651,good,O
14651,support,O
14651,at,O
14651,"20,300",O
14651,and,O
14651,the,O
14651,upside,O
14651,should,O
14651,be,O
14651,capped,O
14651,at,O
14651,"21,000",O
14651,.,O
14652,--,O
14652,Doreen,B-PER
14652,Siow,I-PER
14652,65-8703092,O
14654,Siam,B-ORG
14654,Commercial,I-ORG
14654,wins,O
14654,agency,O
14654,bond,O
14654,auctions,O
14654,.,O
14655,BANGKOK,B-LOC
14655,1996-08-29,O
14656,A,O
14656,consortium,O
14656,led,O
14656,by,O
14656,Thailand,B-LOC
14656,'s,O
14656,Siam,B-ORG
14656,Commercial,I-ORG
14656,Bank,I-ORG
14656,Plc,I-ORG
14656,has,O
14656,secured,O
14656,at,O
14656,auction,O
14656,the,O
14656,right,O
14656,to,O
14656,sell,O
14656,two,O
14656,state,O
14656,agency,O
14656,bond,O
14656,issues,O
14656,worth,O
14656,a,O
14656,combined,O
14656,3.73,O
14656,billion,O
14656,baht,O
14656,",",O
14656,an,O
14656,official,O
14656,at,O
14656,the,O
14656,bank,O
14656,said,O
14656,on,O
14656,Thursday,O
14656,.,O
14657,The,O
14657,Government,B-ORG
14657,Housing,I-ORG
14657,Bank,I-ORG
14657,will,O
14657,issue,O
14657,bonds,O
14657,worth,O
14657,three,O
14657,billion,O
14657,baht,O
14657,and,O
14657,the,O
14657,metropolitan,O
14657,Waterworks,B-ORG
14657,Authority,I-ORG
14657,will,O
14657,issue,O
14657,bonds,O
14657,worth,O
14657,730,O
14657,million,O
14657,",",O
14657,an,O
14657,investment,O
14657,banker,O
14657,at,O
14657,Siam,B-ORG
14657,Commercial,I-ORG
14657,Bank,I-ORG
14657,told,O
14657,Reuters,B-ORG
14657,.,O
14658,The,O
14658,consortium,O
14658,",",O
14658,made,O
14658,up,O
14658,of,O
14658,eight,O
14658,financial,O
14658,institutions,O
14658,",",O
14658,offered,O
14658,an,O
14658,annual,O
14658,interest,O
14658,rate,O
14658,of,O
14658,8.46,O
14658,percent,O
14658,for,O
14658,both,O
14658,issues,O
14658,",",O
14658,he,O
14658,said,O
14658,.,O
14659,Both,O
14659,state,O
14659,agency,O
14659,bonds,O
14659,will,O
14659,have,O
14659,seven-year,O
14659,maturity,O
14659,and,O
14659,will,O
14659,be,O
14659,issued,O
14659,on,O
14659,September,O
14659,5,O
14659,",",O
14659,he,O
14659,said,O
14659,.,O
14660,--,O
14660,Bangkok,B-LOC
14660,newsroom,O
14660,(,O
14660,662,O
14660,),O
14660,652-0642,O
14662,M'bishi,B-ORG
14662,Gas,I-ORG
14662,sets,O
14662,terms,O
14662,on,O
14662,7-year,O
14662,straight,O
14662,.,O
14663,TOKYO,B-LOC
14663,1996-08-29,O
14664,BORROWER,O
14664,-,O
14664,Mitsubishi,B-ORG
14664,Gas,I-ORG
14664,Chemical,I-ORG
14664,Co,I-ORG
14664,Ltd,I-ORG
14665,LEAD,O
14665,MGR,O
14665,-,O
14665,Nomura,B-ORG
14665,Securities,I-ORG
14665,Co,I-ORG
14665,Ltd,I-ORG
14666,FISCAL,O
14666,AGENT,O
14666,-,O
14666,Tokyo-Mitsubishi,B-ORG
14666,Bank,I-ORG
14667,TYPE,O
14667,straight,O
14667,bond,O
14667,ISSUE,O
14667,NO,O
14667,13,O
14667,AMT,O
14667,10,O
14667,bln,O
14667,yen,O
14668,COUPON,O
14668,2.95,O
14668,%,O
14668,ISS,O
14668,PRICE,O
14668,MATURITY,O
14668,5,O
14668,.,O
14669,Sep.03,O
14670,LAST,O
14670,MOODY,B-ORG
14670,'S,I-ORG
14670,PAY,O
14670,DATE,O
14670,5,O
14670,.,O
14671,Sep.96,O
14672,FIRST,O
14672,INT,O
14672,PAY,O
14672,5,O
14672,.,O
14673,Mar.97,O
14673,INT,O
14673,PAY,O
14673,5,O
14673,.,O
14674,Mar,O
14674,/,O
14674,Sep,O
14675,LAST,O
14675,S&P,B-ORG
14675,SIGN,O
14675,DATE,O
14675,SUB,O
14675,DATE,O
14675,5,O
14675,.,O
14676,Jul-18.Jul,O
14677,LAST,O
14677,JCR,O
14677,LAST,O
14677,JBRI,O
